  Global optimal solution found.
  Objective value:                              60652.71
  Objective bound:                              60652.71
  Infeasibilities:                             0.3885781E-15
  Extended solver steps:                             508
  Total solver iterations:                          3932


                       Variable           Value        Reduced Cost
                      C( 81, 4)        175.6400            0.000000
                      C( 82, 1)        459.1300            0.000000
                      C( 82, 2)        144.0300            0.000000
                      C( 82, 3)        347.4800            0.000000
                      C( 82, 4)        175.6400            0.000000
                      C( 83, 1)        409.5500            0.000000
                      C( 83, 2)        97.32000            0.000000
                      C( 83, 3)        305.9100            0.000000
                      C( 83, 4)        126.0700            0.000000
                      C( 84, 1)        409.5500            0.000000
                      C( 84, 2)        97.32000            0.000000
                      C( 84, 3)        305.9100            0.000000
                      C( 84, 4)        126.0700            0.000000
                      C( 85, 1)        428.1100            0.000000
                      C( 85, 2)        156.4700            0.000000
                      C( 85, 3)        249.0000            0.000000
                      C( 85, 4)        146.1900            0.000000
                      C( 86, 1)        428.1100            0.000000
                      C( 86, 2)        156.4700            0.000000
                      C( 86, 3)        249.0000            0.000000
                      C( 86, 4)        146.1900            0.000000
                      C( 87, 1)        411.3900            0.000000
                      C( 87, 2)        202.9200            0.000000
                      C( 87, 3)        230.9800            0.000000
                      C( 87, 4)        163.6700            0.000000
                      C( 88, 1)        411.3900            0.000000
                      C( 88, 2)        202.9200            0.000000
                      C( 88, 3)        230.9800            0.000000
                      C( 88, 4)        163.6700            0.000000
                      C( 89, 1)        443.3800            0.000000
                      C( 89, 2)        256.2700            0.000000
                      C( 89, 3)        198.2700            0.000000
                      C( 89, 4)        217.0200            0.000000
                      C( 90, 1)        443.3800            0.000000
                      C( 90, 2)        256.2700            0.000000
                      C( 90, 3)        198.2700            0.000000
                      C( 90, 4)        217.0200            0.000000
                      C( 91, 1)        416.7000            0.000000
                      C( 91, 2)        299.1400            0.000000
                      C( 91, 3)        200.4500            0.000000
                      C( 91, 4)        267.0400            0.000000
                      C( 92, 1)        416.7000            0.000000
                      C( 92, 2)        299.1400            0.000000
                      C( 92, 3)        200.4500            0.000000
                      C( 92, 4)        267.0400            0.000000
                      C( 93, 1)        497.7800            0.000000
                      C( 93, 2)        368.3100            0.000000
                      C( 93, 3)        139.1600            0.000000
                      C( 93, 4)        322.5200            0.000000
                      C( 94, 1)        497.7800            0.000000
                      C( 94, 2)        368.3100            0.000000
                      C( 94, 3)        139.1600            0.000000
                      C( 94, 4)        322.5200            0.000000
                      C( 95, 1)        465.4700            0.000000
                      C( 95, 2)        254.0200            0.000000
                      C( 95, 3)        167.9400            0.000000
                      C( 95, 4)        225.1500            0.000000
                      C( 96, 1)        465.4700            0.000000
                      C( 96, 2)        254.0200            0.000000
                      C( 96, 3)        167.9400            0.000000
                      C( 96, 4)        225.1500            0.000000
                      C( 97, 1)        492.5500            0.000000
                      C( 97, 2)        216.5400            0.000000
                      C( 97, 3)        226.5800            0.000000
                      C( 97, 4)        210.6300            0.000000
                      C( 98, 1)        492.5500            0.000000
                      C( 98, 2)        216.5400            0.000000
                      C( 98, 3)        226.5800            0.000000
                      C( 98, 4)        210.6300            0.000000
                      C( 99, 1)        510.1200            0.000000
                      C( 99, 2)        197.8400            0.000000
                      C( 99, 3)        284.0800            0.000000
                      C( 99, 4)        228.2000            0.000000
                     C( 100, 1)        510.1200            0.000000
                     C( 100, 2)        197.8400            0.000000
                     C( 100, 3)        284.0800            0.000000
                     C( 100, 4)        228.2000            0.000000
                     C( 101, 1)        562.6700            0.000000
                     C( 101, 2)        256.1000            0.000000
                     C( 101, 3)        228.9700            0.000000
                     C( 101, 4)        280.7500            0.000000
                     C( 102, 1)        562.6700            0.000000
                     C( 102, 2)        256.1000            0.000000
                     C( 102, 3)        228.9700            0.000000
                     C( 102, 4)        280.7500            0.000000
                     C( 103, 1)        564.1400            0.000000
                     C( 103, 2)        298.8100            0.000000
                     C( 103, 3)        156.6400            0.000000
                     C( 103, 4)        291.0400            0.000000
                     C( 104, 1)        564.1400            0.000000
                     C( 104, 2)        298.8100            0.000000
                     C( 104, 3)        156.6400            0.000000
                     C( 104, 4)        291.0400            0.000000
                     C( 105, 1)        517.7300            0.000000
                     C( 105, 2)        292.4300            0.000000
                     C( 105, 3)        116.3000            0.000000
                     C( 105, 4)        268.5300            0.000000
                     C( 106, 1)        517.7300            0.000000
                     C( 106, 2)        292.4300            0.000000
                     C( 106, 3)        116.3000            0.000000
                     C( 106, 4)        268.5300            0.000000
                     C( 107, 1)        636.6600            0.000000
                     C( 107, 2)        392.2000            0.000000
                     C( 107, 3)        80.27000            0.000000
                     C( 107, 4)        367.6400            0.000000
                     C( 108, 1)        636.6600            0.000000
                     C( 108, 2)        392.2000            0.000000
                     C( 108, 3)        80.27000            0.000000
                     C( 108, 4)        367.6400            0.000000
                     C( 109, 1)        607.4800            0.000000
                     C( 109, 2)        407.2000            0.000000
                     C( 109, 3)        0.000000            0.000000
                     C( 109, 4)        382.6500            0.000000
                     C( 110, 1)        607.4800            0.000000
                     C( 110, 2)        407.2000            0.000000
                     C( 110, 3)        0.000000            0.000000
                     C( 110, 4)        382.6500            0.000000
                     C( 111, 1)        549.0900            0.000000
                     C( 111, 2)        350.5300            0.000000
                     C( 111, 3)        64.18000            0.000000
                     C( 111, 4)        326.6300            0.000000
                     C( 112, 1)        549.0900            0.000000
                     C( 112, 2)        350.5300            0.000000
                     C( 112, 3)        64.18000            0.000000
                     C( 112, 4)        326.6300            0.000000
                     C( 113, 1)        565.2500            0.000000
                     C( 113, 2)        423.2600            0.000000
                     C( 113, 3)        83.25000            0.000000
                     C( 113, 4)        394.3800            0.000000
                     C( 114, 1)        565.2500            0.000000
                     C( 114, 2)        423.2600            0.000000
                     C( 114, 3)        83.25000            0.000000
                     C( 114, 4)        394.3800            0.000000
                       X( 1, 1)        1.107400            0.000000
                       X( 1, 2)        0.000000            258.7800
                       X( 1, 3)        0.000000            486.6600
                       X( 1, 4)        0.000000            209.8700
                       X( 2, 1)        1.282700            0.000000
                       X( 2, 2)        0.000000            258.7800
                       X( 2, 3)        0.000000            486.6600
                       X( 2, 4)        0.000000            209.8700
                       X( 3, 1)        0.000000            0.000000
                       X( 3, 2)        0.000000            528.3800
                       X( 3, 3)        0.000000            851.8700
                       X( 3, 4)        0.000000            480.9300
                       X( 4, 1)        0.000000            0.000000
                       X( 4, 2)        0.000000            528.3800
                       X( 4, 3)        0.000000            851.8700
                       X( 4, 4)        0.000000            480.9300
                       X( 5, 1)        0.000000            0.000000
                       X( 5, 2)        0.000000            497.8300
                       X( 5, 3)        0.000000            826.5200
                       X( 5, 4)        0.000000            450.3800
                       X( 6, 1)        0.000000            0.000000
                       X( 6, 2)        0.000000            497.8300
                       X( 6, 3)        0.000000            826.5200
                       X( 6, 4)        0.000000            450.3800
                       X( 7, 1)        0.000000            0.000000
                       X( 7, 2)        0.000000            455.4000
                       X( 7, 3)        0.000000            805.6800
                       X( 7, 4)        0.000000            407.9500
                       X( 8, 1)        0.000000            0.000000
                       X( 8, 2)        0.000000            455.4000
                       X( 8, 3)        0.000000            805.6800
                       X( 8, 4)        0.000000            407.9500
                       X( 9, 1)       0.5216000            0.000000
                       X( 9, 2)        0.000000            471.3700
                       X( 9, 3)        0.000000            831.2500
                       X( 9, 4)        0.000000            423.9200
                      X( 10, 1)       0.4619000            0.000000
                      X( 10, 2)        0.000000            471.3700
                      X( 10, 3)        0.000000            831.2500
                      X( 10, 4)        0.000000            423.9200
                      X( 11, 1)        2.309100            0.000000
                      X( 11, 2)        0.000000            471.9200
                      X( 11, 3)        0.000000            831.8000
                      X( 11, 4)        0.000000            424.4700
                      X( 12, 1)        0.000000            0.000000
                      X( 12, 2)        0.000000            471.9200
                      X( 12, 3)        0.000000            831.8000
                      X( 12, 4)        0.000000            424.4700
                      X( 13, 1)        0.000000            0.000000
                      X( 13, 2)        0.000000            416.6400
                      X( 13, 3)        0.000000            750.3100
                      X( 13, 4)        0.000000            367.7300
                      X( 14, 1)        0.000000            0.000000
                      X( 14, 2)        0.000000            416.6400
                      X( 14, 3)        0.000000            750.3100
                      X( 14, 4)        0.000000            367.7300
                      X( 15, 1)        0.000000            0.000000
                      X( 15, 2)        0.000000            472.7000
                      X( 15, 3)        0.000000            832.5800
                      X( 15, 4)        0.000000            425.2500
                      X( 16, 1)        0.000000            0.000000
                      X( 16, 2)        0.000000            472.7000
                      X( 16, 3)        0.000000            832.5800
                      X( 16, 4)        0.000000            425.2500
                      X( 17, 1)        0.000000            0.000000
                      X( 17, 2)        0.000000            333.7000
                      X( 17, 3)        0.000000            700.3300
                      X( 17, 4)        0.000000            286.2500
                      X( 18, 1)        0.000000            0.000000
                      X( 18, 2)        0.000000            333.7000
                      X( 18, 3)        0.000000            700.3300
                      X( 18, 4)        0.000000            286.2500
                      X( 19, 1)        0.000000            0.000000
                      X( 19, 2)        0.000000            266.9700
                      X( 19, 3)        0.000000            647.6600
                      X( 19, 4)        0.000000            219.5200
                      X( 20, 1)        0.000000            0.000000
                      X( 20, 2)        0.000000            266.9700
                      X( 20, 3)        0.000000            647.6600
                      X( 20, 4)        0.000000            219.5200
                      X( 21, 1)        0.000000            0.000000
                      X( 21, 2)        0.000000            252.7800
                      X( 21, 3)        0.000000            633.4700
                      X( 21, 4)        0.000000            205.3300
                      X( 22, 1)        0.000000            0.000000
                      X( 22, 2)        0.000000            252.7800
                      X( 22, 3)        0.000000            633.4700
                      X( 22, 4)        0.000000            205.3300
                      X( 23, 1)        0.000000            0.000000
                      X( 23, 2)        0.000000            311.9400
                      X( 23, 3)        0.000000            630.9200
                      X( 23, 4)        0.000000            263.0400
                      X( 24, 1)        0.000000            0.000000
                      X( 24, 2)        0.000000            311.9400
                      X( 24, 3)        0.000000            630.9200
                      X( 24, 4)        0.000000            263.0400
                      X( 25, 1)        0.000000            0.000000
                      X( 25, 2)        0.000000            296.2500
                      X( 25, 3)        0.000000            577.2600
                      X( 25, 4)        0.000000            247.3500
                      X( 26, 1)        0.000000            0.000000
                      X( 26, 2)        0.000000            296.2500
                      X( 26, 3)        0.000000            577.2600
                      X( 26, 4)        0.000000            247.3500
                      X( 27, 1)        0.000000            0.000000
                      X( 27, 2)        0.000000            225.3500
                      X( 27, 3)        0.000000            479.4600
                      X( 27, 4)        0.000000            176.4500
                      X( 28, 1)        0.000000            0.000000
                      X( 28, 2)        0.000000            225.3500
                      X( 28, 3)        0.000000            479.4600
                      X( 28, 4)        0.000000            176.4500
                      X( 29, 1)        0.000000            0.000000
                      X( 29, 2)        0.000000            232.9700
                      X( 29, 3)        0.000000            560.9500
                      X( 29, 4)        0.000000            184.0700
                      X( 30, 1)        0.000000            0.000000
                      X( 30, 2)        0.000000            232.9700
                      X( 30, 3)        0.000000            560.9500
                      X( 30, 4)        0.000000            184.0700
                      X( 31, 1)        0.000000            0.000000
                      X( 31, 2)        0.000000            184.6600
                      X( 31, 3)        0.000000            565.3500
                      X( 31, 4)        0.000000            137.2000
                      X( 32, 1)        0.000000            0.000000
                      X( 32, 2)        0.000000            184.6600
                      X( 32, 3)        0.000000            565.3500
                      X( 32, 4)        0.000000            137.2000
                      X( 33, 1)        0.000000            0.000000
                      X( 33, 2)        0.000000            227.8900
                      X( 33, 3)        0.000000            608.5800
                      X( 33, 4)        0.000000            180.4400
                      X( 34, 1)        0.000000            0.000000
                      X( 34, 2)        0.000000            227.8900
                      X( 34, 3)        0.000000            608.5800
                      X( 34, 4)        0.000000            180.4400
                      X( 35, 1)        0.000000            0.000000
                      X( 35, 2)        0.000000            173.0600
                      X( 35, 3)        0.000000            478.7900
                      X( 35, 4)        0.000000            124.1500
                      X( 36, 1)        0.000000            0.000000
                      X( 36, 2)        0.000000            173.0600
                      X( 36, 3)        0.000000            478.7900
                      X( 36, 4)        0.000000            124.1500
                      X( 37, 1)        0.000000            0.000000
                      X( 37, 2)        0.000000            131.3400
                      X( 37, 3)        0.000000            492.2300
                      X( 37, 4)        0.000000            82.43000
                      X( 38, 1)        0.000000            0.000000
                      X( 38, 2)        0.000000            131.3400
                      X( 38, 3)        0.000000            492.2300
                      X( 38, 4)        0.000000            82.43000
                      X( 39, 1)        0.000000            0.000000
                      X( 39, 2)        0.000000            130.0000
                      X( 39, 3)        0.000000            510.6900
                      X( 39, 4)        0.000000            82.55000
                      X( 40, 1)       0.2314000            0.000000
                      X( 40, 2)        0.000000            130.0000
                      X( 40, 3)        0.000000            510.6900
                      X( 40, 4)        0.000000            82.55000
                      X( 41, 1)        0.000000            0.000000
                      X( 41, 2)        0.000000            129.0800
                      X( 41, 3)        0.000000            470.5400
                      X( 41, 4)        0.000000            80.17000
                      X( 42, 1)        0.000000            0.000000
                      X( 42, 2)        0.000000            129.0800
                      X( 42, 3)        0.000000            470.5400
                      X( 42, 4)        0.000000            80.17000
                      X( 43, 1)        0.000000            0.000000
                      X( 43, 2)        0.000000            167.9400
                      X( 43, 3)        0.000000            424.9300
                      X( 43, 4)        0.000000            120.4800
                      X( 44, 1)        0.000000            0.000000
                      X( 44, 2)        0.000000            167.9400
                      X( 44, 3)        0.000000            424.9300
                      X( 44, 4)        0.000000            120.4800
                      X( 45, 1)        0.000000            0.000000
                      X( 45, 2)        0.000000            171.8700
                      X( 45, 3)        0.000000            371.3600
                      X( 45, 4)        0.000000            124.4100
                      X( 46, 1)        0.000000            0.000000
                      X( 46, 2)        0.000000            171.8700
                      X( 46, 3)        0.000000            371.3600
                      X( 46, 4)        0.000000            124.4100
                      X( 47, 1)        0.000000            0.000000
                      X( 47, 2)        0.000000            148.1100
                      X( 47, 3)        0.000000            380.1300
                      X( 47, 4)        0.000000            100.6500
                      X( 48, 1)        0.000000            0.000000
                      X( 48, 2)        0.000000            148.1100
                      X( 48, 3)        0.000000            380.1300
                      X( 48, 4)        0.000000            100.6500
                      X( 49, 1)        0.000000            0.000000
                      X( 49, 2)        0.000000            101.3700
                      X( 49, 3)        0.000000            396.0100
                      X( 49, 4)        0.000000            53.91000
                      X( 50, 1)        0.000000            0.000000
                      X( 50, 2)        0.000000            101.3700
                      X( 50, 3)        0.000000            396.0100
                      X( 50, 4)        0.000000            53.91000
                      X( 51, 1)        0.000000            0.000000
                      X( 51, 2)        0.000000            63.58000
                      X( 51, 3)        0.000000            444.2700
                      X( 51, 4)        0.000000            16.13000
                      X( 52, 1)        0.000000            0.000000
                      X( 52, 2)        0.000000            63.58000
                      X( 52, 3)        0.000000            444.2700
                      X( 52, 4)        0.000000            16.13000
                      X( 53, 1)        0.000000            0.000000
                      X( 53, 2)        0.000000            14.87000
                      X( 53, 3)        0.000000            445.1500
                      X( 53, 4)        0.000000            17.01000
                      X( 54, 1)        0.000000            0.000000
                      X( 54, 2)        0.000000            14.87000
                      X( 54, 3)        0.000000            445.1500
                      X( 54, 4)        0.000000            17.01000
                      X( 55, 1)       0.6590000E-01        0.000000
                      X( 55, 2)        0.000000            47.45000
                      X( 55, 3)        0.000000            395.8700
                      X( 55, 4)        1.439700            0.000000
                      X( 56, 1)        0.000000            0.000000
                      X( 56, 2)        0.000000            47.45000
                      X( 56, 3)        0.000000            395.8700
                      X( 56, 4)       0.7291000            0.000000
                      X( 57, 1)        0.000000            0.000000
                      X( 57, 2)        0.000000            119.3900
                      X( 57, 3)        0.000000            285.3600
                      X( 57, 4)        0.000000            72.77000
                      X( 58, 1)        0.000000            0.000000
                      X( 58, 2)        0.000000            119.3900
                      X( 58, 3)        0.000000            285.3600
                      X( 58, 4)        0.000000            72.77000
                      X( 59, 1)        0.000000            14.35000
                      X( 59, 2)        0.000000            46.62000
                      X( 59, 3)        0.000000            356.0600
                      X( 59, 4)        0.000000            0.000000
                      X( 60, 1)        0.000000            14.35000
                      X( 60, 2)        0.000000            46.62000
                      X( 60, 3)        0.000000            356.0600
                      X( 60, 4)        0.000000            0.000000
                      X( 61, 1)        0.000000            87.61000
                      X( 61, 2)        0.000000            47.32000
                      X( 61, 3)        0.000000            430.3300
                      X( 61, 4)        0.000000            0.000000
                      X( 62, 1)        0.000000            87.61000
                      X( 62, 2)        0.000000            47.32000
                      X( 62, 3)        0.000000            430.3300
                      X( 62, 4)        0.000000            0.000000
                      X( 63, 1)        0.000000            152.2600
                      X( 63, 2)        0.000000            0.000000
                      X( 63, 3)        0.000000            378.2900
                      X( 63, 4)        0.000000            65.41000
                      X( 64, 1)        0.000000            152.2600
                      X( 64, 2)        0.000000            0.000000
                      X( 64, 3)        0.000000            378.2900
                      X( 64, 4)        0.000000            65.41000
                      X( 65, 1)        0.000000            86.85000
                      X( 65, 2)       0.3540000            0.000000
                      X( 65, 3)        0.000000            354.6400
                      X( 65, 4)       0.1078000            0.000000
                      X( 66, 1)        0.000000            86.85000
                      X( 66, 2)        0.000000            0.000000
                      X( 66, 3)        0.000000            354.6400
                      X( 66, 4)        0.000000            0.000000
                      X( 67, 1)        0.000000            85.28000
                      X( 67, 2)        0.000000            18.27000
                      X( 67, 3)        0.000000            326.8600
                      X( 67, 4)        0.000000            0.000000
                      X( 68, 1)        0.000000            85.28000
                      X( 68, 2)        0.000000            18.27000
                      X( 68, 3)        0.000000            326.8600
                      X( 68, 4)        0.000000            0.000000
                      X( 69, 1)        0.000000            50.60000
                      X( 69, 2)        0.000000            46.62000
                      X( 69, 3)        0.000000            288.3200
                      X( 69, 4)        0.000000            0.000000
                      X( 70, 1)        0.000000            50.60000
                      X( 70, 2)        0.000000            46.62000
                      X( 70, 3)        0.000000            288.3200
                      X( 70, 4)        0.000000            0.000000
                      X( 71, 1)        0.000000            0.000000
                      X( 71, 2)        0.000000            93.57000
                      X( 71, 3)        0.000000            220.7400
                      X( 71, 4)        0.000000            46.95000
                      X( 72, 1)        0.000000            0.000000
                      X( 72, 2)        0.000000            93.57000
                      X( 72, 3)        0.000000            220.7400
                      X( 72, 4)        0.000000            46.95000
                      X( 73, 1)        0.000000            0.000000
                      X( 73, 2)        0.000000            112.1700
                      X( 73, 3)        0.000000            199.4300
                      X( 73, 4)        0.000000            65.55000
                      X( 74, 1)        0.000000            0.000000
                      X( 74, 2)        0.000000            112.1700
                      X( 74, 3)        0.000000            199.4300
                      X( 74, 4)        0.000000            65.55000
                      X( 75, 1)        0.000000           0.5700000
                      X( 75, 2)        0.000000            46.62000
                      X( 75, 3)        0.000000            194.8600
                      X( 75, 4)       0.2534000            0.000000
                      X( 76, 1)        0.000000           0.5700000
                      X( 76, 2)        0.000000            46.62000
                      X( 76, 3)        0.000000            194.8600
                      X( 76, 4)        0.000000            0.000000
                      X( 77, 1)        0.000000            159.7700
                      X( 77, 2)        0.000000            0.000000
                      X( 77, 3)        0.000000            366.2400
                      X( 77, 4)        0.000000            72.92000
                      X( 78, 1)        0.000000            159.7700
                      X( 78, 2)        0.000000            0.000000
                      X( 78, 3)        0.000000            366.2400
                      X( 78, 4)        0.000000            72.92000
                      X( 79, 1)        0.000000            159.7700
                      X( 79, 2)        0.000000            0.000000
                      X( 79, 3)        0.000000            331.0400
                      X( 79, 4)        0.000000            72.93000
                      X( 80, 1)        0.000000            159.7700
                      X( 80, 2)        0.000000            0.000000
                      X( 80, 3)        0.000000            331.0400
                      X( 80, 4)        0.000000            72.93000
                      X( 81, 1)        0.000000            156.3600
                      X( 81, 2)        0.000000            0.000000
                      X( 81, 3)        0.000000            289.5300
                      X( 81, 4)        0.000000            69.51000
                      X( 82, 1)        0.000000            156.3600
                      X( 82, 2)        0.000000            0.000000
                      X( 82, 3)        0.000000            289.5300
                      X( 82, 4)        0.000000            69.51000
                      X( 83, 1)        0.000000            153.4900
                      X( 83, 2)        0.000000            0.000000
                      X( 83, 3)        0.000000            294.6700
                      X( 83, 4)        0.000000            66.65000
                      X( 84, 1)        0.000000            153.4900
                      X( 84, 2)        0.000000            0.000000
                      X( 84, 3)        0.000000            294.6700
                      X( 84, 4)        0.000000            66.65000
                      X( 85, 1)        0.000000            112.9000
                      X( 85, 2)        0.000000            0.000000
                      X( 85, 3)        0.000000            178.6100
                      X( 85, 4)        0.000000            27.62000
                      X( 86, 1)        0.000000            112.9000
                      X( 86, 2)        2.155300            0.000000
                      X( 86, 3)        0.000000            178.6100
                      X( 86, 4)        0.000000            27.62000
                      X( 87, 1)        0.000000            51.08000
                      X( 87, 2)        0.000000            1.350000
                      X( 87, 3)        0.000000            115.4900
                      X( 87, 4)        0.000000            0.000000
                      X( 88, 1)        0.000000            51.08000
                      X( 88, 2)        0.000000            1.350000
                      X( 88, 3)        0.000000            115.4900
                      X( 88, 4)        0.000000            0.000000
                      X( 89, 1)        0.000000            30.62000
                      X( 89, 2)        0.000000            2.250000
                      X( 89, 3)        0.000000            30.33000
                      X( 89, 4)        0.000000           0.9000000
                      X( 90, 1)        0.000000            30.62000
                      X( 90, 2)        0.000000            2.250000
                      X( 90, 3)        0.000000            30.33000
                      X( 90, 4)        0.000000           0.9000000
                      X( 91, 1)        0.000000            3.940000
                      X( 91, 2)        0.000000            45.12000
                      X( 91, 3)        0.000000            32.51000
                      X( 91, 4)        0.000000            50.92000
                      X( 92, 1)        0.000000            3.940000
                      X( 92, 2)        0.000000            45.12000
                      X( 92, 3)        0.000000            32.51000
                      X( 92, 4)        0.000000            50.92000
                      X( 93, 1)        0.000000            113.8000
                      X( 93, 2)        0.000000            143.0700
                      X( 93, 3)        0.000000            0.000000
                      X( 93, 4)        0.000000            135.1800
                      X( 94, 1)        0.000000            113.8000
                      X( 94, 2)        0.000000            143.0700
                      X( 94, 3)        0.000000            0.000000
                      X( 94, 4)        0.000000            135.1800
                      X( 95, 1)        0.000000            52.71000
                      X( 95, 2)       0.9056000            0.000000
                      X( 95, 3)       0.3239000            0.000000
                      X( 95, 4)        0.000000            9.030000
                      X( 96, 1)        0.000000            52.71000
                      X( 96, 2)       0.3751000            0.000000
                      X( 96, 3)        0.000000            0.000000
                      X( 96, 4)        0.000000            9.030000
                      X( 97, 1)        0.000000            117.2700
                      X( 97, 2)        0.000000            0.000000
                      X( 97, 3)        0.000000            96.12000
                      X( 97, 4)        0.000000            31.99000
                      X( 98, 1)        0.000000            117.2700
                      X( 98, 2)        0.000000            0.000000
                      X( 98, 3)        0.000000            96.12000
                      X( 98, 4)        0.000000            31.99000
                      X( 99, 1)        0.000000            153.5400
                      X( 99, 2)        0.000000            0.000000
                      X( 99, 3)        0.000000            172.3200
                      X( 99, 4)        0.000000            68.26000
                     X( 100, 1)        0.000000            153.5400
                     X( 100, 2)        0.000000            0.000000
                     X( 100, 3)        0.000000            172.3200
                     X( 100, 4)        0.000000            68.26000
                     X( 101, 1)        0.000000            149.9100
                     X( 101, 2)        0.000000            2.080000
                     X( 101, 3)        0.000000            61.03000
                     X( 101, 4)        0.000000            64.63000
                     X( 102, 1)        0.000000            149.9100
                     X( 102, 2)        0.000000            2.080000
                     X( 102, 3)        0.000000            61.03000
                     X( 102, 4)        0.000000            64.63000
                     X( 103, 1)        0.000000            162.6800
                     X( 103, 2)        0.000000            56.09000
                     X( 103, 3)       0.9942000            0.000000
                     X( 103, 4)        0.000000            86.22000
                     X( 104, 1)        0.000000            162.6800
                     X( 104, 2)        0.000000            56.09000
                     X( 104, 3)        0.000000            0.000000
                     X( 104, 4)        0.000000            86.22000
                     X( 105, 1)        0.000000            156.6100
                     X( 105, 2)        0.000000            90.05000
                     X( 105, 3)        1.211900            0.000000
                     X( 105, 4)        0.000000            104.0500
                     X( 106, 1)        0.000000            156.6100
                     X( 106, 2)        0.000000            90.05000
                     X( 106, 3)        0.000000            0.000000
                     X( 106, 4)        0.000000            104.0500
                     X( 107, 1)        0.000000            311.5700
                     X( 107, 2)        0.000000            225.8500
                     X( 107, 3)        0.000000            0.000000
                     X( 107, 4)        0.000000            239.1900
                     X( 108, 1)        0.000000            311.5700
                     X( 108, 2)        0.000000            225.8500
                     X( 108, 3)        0.000000            0.000000
                     X( 108, 4)        0.000000            239.1900
                     X( 109, 1)        0.000000            362.6600
                     X( 109, 2)        0.000000            321.1200
                     X( 109, 3)        0.000000            0.000000
                     X( 109, 4)        0.000000            334.4700
                     X( 110, 1)        0.000000            362.6600
                     X( 110, 2)        0.000000            321.1200
                     X( 110, 3)        0.000000            0.000000
                     X( 110, 4)        0.000000            334.4700
                     X( 111, 1)        0.000000            240.0900
                     X( 111, 2)        0.000000            200.2700
                     X( 111, 3)        0.000000            0.000000
                     X( 111, 4)        0.000000            214.2700
                     X( 112, 1)        0.000000            240.0900
                     X( 112, 2)        0.000000            200.2700
                     X( 112, 3)        0.000000            0.000000
                     X( 112, 4)        0.000000            214.2700
                     X( 113, 1)        0.000000            237.1800
                     X( 113, 2)        0.000000            253.9300
                     X( 113, 3)        0.000000            0.000000
                     X( 113, 4)        0.000000            262.9500
                     X( 114, 1)        0.000000            237.1800
                     X( 114, 2)        0.000000            253.9300
                     X( 114, 3)        0.000000            0.000000
                     X( 114, 4)        0.000000            262.9500

                            Row    Slack or Surplus      Dual Price
                              1        60652.71           -1.000000
                              2        0.000000            162.2200
                              3        0.000000            162.2200
                              4        0.000000            412.7500
                              5        0.000000            412.7500
                              6        0.000000            397.2600
                              7        0.000000            397.2600
                              8        0.000000            375.5300
                              9        0.000000            375.5300
                             10        0.000000            367.7700
                             11        0.000000            367.7700
                             12        0.000000            332.6100
                             13        0.000000            332.6100
                             14        0.000000            352.9400
                             15        0.000000            352.9400
                             16        0.000000            178.1500
                             17        0.000000            178.1500
                             18        0.000000            314.7500
                             19        0.000000            314.7500
                             20        0.000000            276.7700
                             21        0.000000            276.7700
                             22        0.000000            208.3800
                             23        0.000000            208.3800
                             24        0.000000            297.1300
                             25        0.000000            297.1300
                             26        0.000000            264.4000
                             27        0.000000            264.4000
                             28        0.000000            215.8900
                             29        0.000000            215.8900
                             30        0.000000            260.5600
                             31        0.000000            260.5600
                             32        0.000000            231.7900
                             33        0.000000            231.7900
                             34        0.000000            226.7700
                             35        0.000000            226.7700
                             36        0.000000            220.2200
                             37        0.000000            220.2200
                             38        0.000000            209.0400
                             39        0.000000            209.0400
                             40        0.000000            208.6700
                             41        0.000000            208.6700
                             42        0.000000            205.4100
                             43        0.000000            205.4100
                             44        0.000000            198.1200
                             45        0.000000            198.1200
                             46        0.000000            150.6100
                             47        0.000000            150.6100
                             48        0.000000            170.1700
                             49        0.000000            170.1700
                             50        0.000000            176.4500
                             51        0.000000            176.4500
                             52        0.000000            179.9000
                             53        0.000000            179.9000
                             54        0.000000            161.9300
                             55        0.000000            161.9300
                             56        0.000000            157.4900
                             57        0.000000            157.4900
                             58        0.000000            117.6700
                             59        0.000000            117.6700
                             60        0.000000            145.5400
                             61        0.000000            145.5400
                             62        0.000000            216.1200
                             63        0.000000            216.1200
                             64        0.000000            200.4400
                             65        0.000000            200.4400
                             66        0.000000            174.0600
                             67        0.000000            174.0600
                             68        0.000000            164.9500
                             69        0.000000            164.9500
                             70        0.000000            137.0500
                             71        0.000000            137.0500
                             72        0.000000            97.47000
                             73        0.000000            97.47000
                             74        0.000000            56.23000
                             75        0.000000            56.23000
                             76        0.000000            71.96000
                             77        0.000000            71.96000
                             78        0.000000            161.9400
                             79        0.000000            161.9400
                             80        0.000000            118.8000
                             81        0.000000            118.8000
                             82        0.000000            109.9900
                             83        0.000000            109.9900
                             84        0.000000            156.7000
                             85        0.000000            156.7000
                             86        0.000000            97.55000
                             87        0.000000            97.55000
                             88        0.000000            52.45000
                             89        0.000000            52.45000
                             90        0.000000            0.000000
                             91        0.000000            0.000000
                             92        0.000000            0.000000
                             93        0.000000            0.000000
                             94        0.000000            28.78000
                             95        0.000000            28.78000
                             96       0.1300000E-02        0.000000
                             97        0.000000            0.000000
                             98        0.000000            37.48000
                             99        0.000000            37.48000
                            100        0.000000            56.18000
                            101        0.000000            56.18000
                            102        0.000000            0.000000
                            103        0.000000            0.000000
                            104        0.000000            11.30000
                            105        0.000000            11.30000
                            106        0.000000            51.64000
